,Date,Temperature,Humidity,Hours Since Previous Failure,Failure,Operator_Operator1,Operator_Operator2,Operator_Operator3,Operator_Operator4,Operator_Operator5,Operator_Operator6,Operator_Operator7,Operator_Operator8,Measure2_0,Measure2_1,Measure2_2,Measure2_3,Measure3_0,Measure3_1,Measure3_2,0,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
341,2016-01-15 05:00:00,64,78,193,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1109.976539683403,1058.553221228419,1106.734642971694,1078.086548924523,1076.5168403370537,1053.1178088484314,1061.828855493595,1068.5974998313268,1093.6936270315182,1115.409808544967,1088.6773480968504,1073.0526480846956,1104.710940256295
342,2016-01-15 06:00:00,60,81,194,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1106.865689705346,1055.885068074855,1103.5770767850374,1076.4214730053222,1079.8363047618186,1055.4336624655614,1065.4053322374164,1069.4771557697668,1096.5753472365018,1116.818633501272,1089.3778969511309,1076.2825753222219,1102.0739453282383
343,2016-01-15 07:00:00,64,85,195,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1105.612554075219,1052.9735219424451,1105.2886632420486,1073.5673083705299,1077.9009091962644,1058.5502439730717,1065.4314952978928,1066.7814624371142,1093.9149700961716,1115.0618367822544,1091.094240920673,1076.936059636897,1103.0694455990326
344,2016-01-15 08:00:00,61,81,196,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1102.801389152302,1053.1479349937422,1101.607240642677,1074.2107934419555,1077.4576082583533,1057.0664448186174,1063.4133574535354,1069.8921441703278,1092.8139963168871,1115.9569018928396,1089.9489799119349,1073.442226698248,1102.8869392316603
345,2016-01-15 09:00:00,60,78,197,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1105.140075213439,1056.4465188633562,1101.8659238195353,1076.124585276283,1079.5405247767096,1058.2648009547008,1061.8491661809303,1066.3204489167588,1096.181150443644,1119.3709607669118,1089.5338187259188,1072.1390065461837,1104.0780937863633
346,2016-01-15 10:00:00,62,75,198,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1105.1987744793305,1055.9707343396815,1104.0745998578004,1075.251105025701,1076.990528363429,1056.0279573236971,1064.4094737651449,1066.7181505083695,1096.9981205707325,1116.3081117388022,1089.2314969416848,1070.273976037558,1101.352166293821
347,2016-01-15 11:00:00,62,75,199,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1104.5905294918234,1055.5172263717468,1103.3208962826852,1072.5954314553483,1079.0062314761228,1053.8583437897337,1067.0112624806793,1068.7546507863683,1095.0692423630949,1116.7368524758203,1088.796683139133,1072.2254482543806,1098.6527040170072
348,2016-01-15 12:00:00,64,83,200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1106.7388834857497,1058.4260911824215,1104.8321984866773,1069.7333905823116,1080.9284264842927,1050.9243657707984,1064.1751564813076,1069.448876721868,1093.9463618879804,1114.5556971367093,1092.413462585915,1075.6908577754812,1101.7382890369893
349,2016-01-15 13:00:00,68,76,201,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1104.6158521970565,1058.9947641858678,1103.8730988138227,1066.2966114601506,1083.9613913613523,1054.3624910883009,1066.9318099598838,1067.1814488246803,1095.9447611196242,1117.1613830063518,1089.7724970517777,1073.5444147444932,1100.5278184995786
350,2016-01-15 14:00:00,62,75,202,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1102.3705726885198,1059.3483004127895,1104.5334931759037,1065.9458586755268,1087.3238697445267,1057.9708549337133,1064.1275202306294,1070.393800664814,1093.1050689527492,1119.497880415387,1093.1317894509052,1073.2712476362703,1098.7031756244496
351,2016-01-15 15:00:00,60,77,203,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1105.0599576492127,1057.6877145235146,1105.3394366073946,1065.5616655402978,1085.8908849834647,1057.5591062144715,1066.06473757674,1070.6276062887714,1095.6778201986665,1120.8805717953946,1095.457318060982,1076.0041697566594,1096.7666223747196
352,2016-01-15 16:00:00,63,75,204,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1104.6484271702627,1058.5076119137261,1103.0466028381322,1062.7783236364328,1085.2254052057178,1060.1343686832067,1069.4997816851546,1070.2256035760868,1092.4631421808272,1122.2402737002717,1094.6133499566831,1078.2369010680768,1097.2924280900586
353,2016-01-15 17:00:00,60,76,205,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1104.360333720724,1058.1613932067366,1105.0961719516313,1062.0907246535858,1084.6494977970312,1058.5339416798392,1072.9949216351624,1071.5977415803654,1092.2657435225797,1123.154680816628,1091.6849696687887,1075.0713772506597,1094.2870683781493
354,2016-01-15 18:00:00,60,82,206,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1105.8863360823802,1055.1450069783837,1104.232477581408,1059.934026749109,1085.7954478829981,1055.8286136710472,1069.8698059720348,1074.4509991154325,1094.928883431835,1125.0916605793261,1093.9323914509744,1074.7624912904262,1092.9187001868336
355,2016-01-15 19:00:00,61,79,207,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1106.323707279109,1058.456509886895,1101.7114336496668,1062.5480485049525,1087.7429151652402,1059.266187382357,1071.9184128355942,1077.9602664900333,1095.5884536751198,1128.196611133387,1092.3643965705096,1072.1808625874467,1093.8240820313897
356,2016-01-15 20:00:00,60,81,208,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1108.5742783384644,1058.4897944994657,1104.7747379846871,1063.2705514018082,1086.746565460815,1059.3976110591732,1073.4926756834034,1081.3927122236819,1097.5535923565374,1125.4531291295673,1093.7577103502433,1074.4125106387,1094.257212673291
357,2016-01-15 21:00:00,65,81,209,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1106.782318898218,1059.2426859565867,1106.3124435679151,1065.3588082748224,1088.957472917802,1059.294905696407,1070.0630462056185,1078.6365639371331,1097.4424987028474,1124.2180121064637,1092.9454953235252,1076.6908598192856,1096.680122221391
358,2016-01-15 22:00:00,62,75,210,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1105.6913250667276,1059.1951163841436,1107.678943268412,1065.4467817647726,1085.608293775574,1056.8614053197102,1069.9850902298392,1080.1921962177298,1096.8307479502596,1123.1253253670848,1093.0933580166798,1075.767300020784,1099.4478769566388
359,2016-01-15 23:00:00,60,84,211,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1105.3316425064115,1062.364673746778,1104.5331572123907,1067.1679607106598,1088.9469869223888,1058.1541276169523,1069.1392134953323,1083.3229605728452,1094.6467204341834,1119.4500681440068,1092.4488437191453,1074.5769097894083,1102.9812142854732
360,2016-01-16 00:00:00,68,82,212,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1105.7178929815311,1065.5991836697283,1101.7834628662763,1069.2948808412557,1088.48602487417,1054.816847869316,1066.383295107627,1084.5850753942166,1092.7646659765269,1118.630623624817,1088.8158947031004,1071.524768033995,1100.9583506897286
361,2016-01-16 01:00:00,67,82,213,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1102.1660315163433,1066.556703875774,1102.0629639388346,1067.0566948818403,1086.7192781064025,1051.899335816611,1065.6774134824118,1086.3051031471173,1095.4322269362574,1115.5783711366153,1086.1731790246097,1071.5420886115814,1098.2221959928318
362,2016-01-16 02:00:00,60,85,214,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1098.922385575382,1063.8372314936053,1098.9936558244517,1064.7682058069163,1090.2068825747217,1048.6605860609225,1064.86307768779,1086.7754929667567,1091.9904207022944,1113.2878656155974,1084.8814924750923,1069.8856359501885,1101.135789039415
363,2016-01-16 03:00:00,62,77,215,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1099.5943879556758,1062.6257065810796,1102.3676355611278,1062.9547310902967,1088.326088275766,1046.5618601040421,1064.431245859662,1085.2939811386882,1093.534601959125,1116.363461822983,1084.6155850690516,1069.9517035684557,1103.7178461485055
364,2016-01-16 04:00:00,62,81,216,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1100.0277609085865,1065.7346332826442,1105.3002070569926,1063.9418979429843,1084.8163817956997,1043.5717288520034,1061.1871592250393,1086.923698305611,1090.610118258023,1114.2184365706246,1086.4946658307667,1072.8357579608341,1104.5362869913758
365,2016-01-16 05:00:00,66,82,217,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1100.9055804787579,1065.381404061933,1103.7742314434518,1063.1335051871476,1087.6164420737064,1045.348483636966,1060.393224295913,1085.5878496384978,1087.0537070026571,1114.4717320769764,1088.8531511064798,1075.9322363395518,1104.172269849889
366,2016-01-16 06:00:00,60,80,218,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1101.1905259884434,1066.0760104602389,1106.878586124124,1066.224941081557,1090.0484046478684,1042.5013194729468,1058.8918859091154,1086.0393824967641,1083.730808658514,1114.504529306049,1086.3540055762344,1073.3251068436457,1103.9100991991936
367,2016-01-16 07:00:00,64,76,219,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1104.1165590225419,1063.967065114131,1109.8749534646197,1065.3406703998987,1092.2644172923247,1040.4099450515994,1058.0549852432905,1086.3465031302337,1086.1976995738407,1112.904777592299,1083.8791071005808,1076.7230535089477,1101.5137236973883
368,2016-01-16 08:00:00,62,75,220,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1100.6827789498718,1061.3893146587052,1107.7655637559442,1067.3341491626047,1092.5472762920783,1042.3187632918812,1060.2452023658548,1085.0677438801613,1083.9950047418706,1111.2479363645966,1085.4216935882557,1077.7406893502446,1099.3865390807464
369,2016-01-16 09:00:00,60,85,221,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1103.178229352789,1060.0200167491162,1104.2798969114924,1070.6738411412293,1091.58733191879,1041.4861303169016,1059.941583075927,1088.327997367649,1086.6501772733943,1108.7527514183432,1086.1863559510068,1078.9255824352492,1098.0249145858336
370,2016-01-16 10:00:00,65,84,222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1101.5626839896502,1057.505804580536,1103.1920457686397,1070.189099573668,1089.2661100193984,1039.5862316250011,1057.4697646427578,1089.367602002924,1084.9141985103379,1107.992186179209,1082.6536076163613,1082.2053408521726,1098.024819245428
371,2016-01-16 11:00:00,64,78,223,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1104.5646461739514,1060.3627471549376,1099.6903355507886,1069.6685812350302,1089.4791264201924,1040.092320548,1057.3685965025827,1089.9012807191575,1082.927072700048,1109.8917631817008,1085.6246460766827,1084.6621190312821,1100.19945742675
372,2016-01-16 12:00:00,65,80,224,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1105.9367539977936,1061.594381979335,1101.321546636602,1069.7271073633424,1086.522631302358,1038.3283302181328,1056.657153383096,1093.0471935747169,1081.163713186996,1109.5867845195985,1087.0919598086136,1085.4192536741173,1098.824432715301
373,2016-01-16 13:00:00,67,76,225,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1104.9914195169006,1058.2215961482482,1100.5272572141057,1073.2435540060624,1083.5847788059707,1036.3406069843843,1057.569720971458,1092.7915557037222,1081.18977861514,1111.1249204211636,1085.4864183033094,1088.7271698311067,1098.718343580742
374,2016-01-16 14:00:00,61,84,226,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1108.43791550882,1057.2267998517898,1097.8899425325042,1071.582230906142,1085.9627060472683,1037.5350993507209,1055.1264651620108,1093.0208443164734,1081.3680434889357,1109.3193357304324,1082.959698302318,1087.8104213672125,1101.8117125647843
375,2016-01-16 15:00:00,68,77,227,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1109.3453396450684,1055.0654223883569,1095.2505772574352,1069.4727536062094,1082.4291890471131,1040.9488074176252,1058.564549899481,1092.1230863544426,1079.3392590859246,1111.7867374247605,1079.7609203846978,1086.5254840290822,1100.6789192434348
376,2016-01-16 16:00:00,68,84,228,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1107.4140167587902,1058.5186775182192,1092.730733129251,1066.6899182336997,1079.1260241317482,1043.1943491904551,1059.6603836615886,1093.387763634825,1077.347171557486,1110.6857698059382,1083.257123962662,1085.6268683738028,1099.650546696668
377,2016-01-16 17:00:00,64,85,229,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1105.127988833356,1060.4748151004314,1091.6616273224972,1066.0232138607494,1079.990755459079,1042.5219358348397,1059.7565418998734,1092.756358880722,1079.7707177563816,1108.5011696647723,1082.614830620885,1088.3794989387077,1100.866202003112
378,2016-01-16 18:00:00,65,81,230,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1104.4717718961083,1063.8843369564272,1088.3501375909082,1069.13879957698,1083.0988834896389,1044.8548176116753,1057.7561560357983,1092.2152612729428,1078.0810874597903,1111.520184825094,1085.4893813879653,1090.0950923614894,1097.4364357839197
379,2016-01-16 19:00:00,62,81,231,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1106.344040570586,1066.6939640510886,1087.9588571459951,1066.9802716024597,1084.7756935061527,1045.317255518609,1057.0415310296273,1089.4961203649125,1074.6014747065337,1113.18782786916,1088.1414930629546,1092.2754506439348,1100.7626504393013
380,2016-01-16 20:00:00,66,80,232,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1106.5053489600498,1066.3207415376621,1090.417062077769,1067.5816228936715,1087.0303839157962,1043.863915859624,1058.1796399029117,1086.0302854592308,1076.6526167681102,1113.837555249517,1084.7223785935066,1093.5866291848072,1103.603540401304
381,2016-01-16 21:00:00,61,81,233,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1109.0077849317313,1065.6736130127058,1092.5458795930028,1065.8683125032542,1089.036011380219,1044.0155215828668,1054.9871493218848,1087.1520268876336,1077.5189288823433,1114.9562473839237,1082.0188859341802,1096.3456140165424,1106.2038150760864
382,2016-01-16 22:00:00,66,81,234,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1111.4111583915787,1068.074474301288,1093.456886683874,1064.8463255809897,1088.7566732963066,1047.4602146462587,1054.926829761504,1089.5133530905234,1077.396234870125,1115.2884367158138,1078.740075177699,1098.6156577455988,1108.8177370747271
383,2016-01-16 23:00:00,61,78,235,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1114.2248618786625,1069.871885325871,1096.5643799973157,1067.6207015765908,1090.0917263108613,1047.503705162699,1056.381841362038,1087.6232767971653,1079.045452178616,1118.400333620049,1075.6469145478916,1098.2025442067288,1107.2958507142164
384,2016-01-17 00:00:00,65,84,236,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1113.9567344235159,1069.4507413162705,1095.9373449684126,1067.6221294532947,1089.5530545687725,1044.9494640315256,1057.6038730862713,1087.1240137482403,1082.0757201036483,1118.6736365549718,1073.2540086850533,1097.0347803590466,1105.4200057516866
385,2016-01-17 01:00:00,66,83,237,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1111.7533454337888,1067.8170644187144,1096.8814226747172,1065.8825189213935,1091.3672128935104,1043.7613906987017,1057.7482550829614,1086.2699531635662,1079.5296939224563,1121.8523401904433,1076.5019761464337,1099.655597564417,1107.6106970938126
386,2016-01-17 02:00:00,67,76,238,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1113.3543982552812,1068.2159050589528,1098.6021917011656,1068.162952434819,1091.7114007733833,1046.65077794111,1059.349327024652,1086.498065247955,1079.4075070203917,1118.6939599491004,1078.0513868406313,1101.3772148272706,1109.9297132662286
387,2016-01-17 03:00:00,63,85,239,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1112.3475233347842,1068.7591399566506,1096.176118066468,1071.5541800849942,1093.430915340355,1047.6276171655322,1056.278852238534,1088.0157704021926,1078.505489795812,1116.6952739127987,1081.5068176727152,1104.5087481873697,1113.2392712820542
388,2016-01-17 04:00:00,64,85,240,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1112.0014108667626,1067.605678860564,1096.7039167509622,1069.412032459008,1091.4728784926997,1051.2195340760063,1058.620266176547,1088.341781596623,1078.3761654804186,1114.140324682192,1083.9298317700536,1103.5398743333742,1111.66424202203
389,2016-01-17 05:00:00,68,75,241,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1112.2634761551199,1064.4660521656526,1095.5968411202766,1066.2693868848462,1090.7897246161465,1051.3609790511016,1058.8500636316521,1090.8938181416327,1080.3103355235896,1116.704347050628,1085.8095148471289,1103.781204360587,1112.0249101227196
390,2016-01-17 06:00:00,65,77,242,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1115.0299624006411,1067.7254379083713,1095.7142834856406,1063.5869238332227,1089.1861254465316,1048.4350847389926,1056.8797358088304,1087.464794354477,1080.428849370173,1113.7846482547536,1085.462423365227,1103.7034862620808,1114.4744033123843
391,2016-01-17 07:00:00,63,78,243,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1113.386090626333,1069.6205232564178,1094.9793947601981,1063.5548446501587,1086.4806980150172,1050.7758171140108,1058.0308169821053,1084.2876128215316,1077.8420613364988,1115.802794391751,1085.1805094993756,1104.7468871548097,1113.960823986872
392,2016-01-17 08:00:00,68,80,244,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1111.0447867267128,1070.3944300816652,1097.7373006985022,1061.3509890317805,1083.9636446214606,1048.0374838807363,1054.9407392615894,1082.8385859532984,1079.5369056576008,1115.4937876918807,1085.239545291454,1104.4828711601035,1114.6961424742756
393,2016-01-17 09:00:00,67,85,245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1112.4947689245207,1070.6874629891583,1098.3161029417636,1061.1036398521837,1086.670228192872,1047.366323969115,1054.687463668222,1081.3666711900999,1082.9347396900419,1117.1284905568305,1088.2545151944144,1103.467085026104,1115.1632614548905
394,2016-01-17 10:00:00,61,78,246,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1111.0294061800682,1068.6143755354226,1100.6535789914599,1063.9930546792841,1089.125552533155,1049.2716324684177,1051.77275897483,1083.9460169800786,1080.5590898091334,1115.917721787212,1090.0112812632165,1101.1155204976244,1113.3081163763773
395,2016-01-17 11:00:00,66,75,247,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1108.376880166996,1066.3874825221128,1102.6190696339102,1063.4759894783572,1087.1832040154359,1047.4031421099507,1053.4848408583582,1083.191041680851,1078.7304509600483,1116.5355610508543,1091.800597492513,1103.8419089601587,1112.916361820878
396,2016-01-17 12:00:00,68,78,248,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1109.1633177345109,1064.9590149852183,1105.541432306311,1064.4701669210317,1088.2602263003303,1044.6627915574393,1051.7587141067995,1085.5575623547134,1076.7990194985953,1113.4602588146042,1092.0986359255248,1105.4739159976898,1112.9575510324144
397,2016-01-17 13:00:00,65,80,249,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1107.005816058465,1062.163741630463,1108.761772022512,1062.6085168605346,1090.1228772448458,1046.390302183979,1051.8598442335276,1088.6516211179487,1075.9644791094456,1113.5068111550552,1093.9284752953968,1107.8220960096314,1115.5972139783958
398,2016-01-17 14:00:00,67,84,250,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1103.9647591254975,1065.5601933975547,1110.7652885543114,1060.2476034305662,1090.597119747895,1045.139063354352,1054.779016245522,1091.5604396028295,1077.2996995377366,1113.2416224459523,1090.654064664973,1106.2688608815297,1114.4082536549859
399,2016-01-17 15:00:00,68,83,251,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1102.55706450568,1068.544189294834,1109.7399276536141,1057.912660151763,1088.672114724731,1048.0912762275686,1055.0428759673557,1088.3462989914574,1075.3313387606179,1112.4849474487191,1092.8004272857104,1106.3678944887652,1115.5255916936196
400,2016-01-17 16:00:00,68,76,252,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1099.0797126814514,1068.0240276021684,1112.176184002338,1054.870716669981,1085.2757602905697,1045.6408403847952,1057.067194047525,1089.0075060608056,1077.6617767409577,1109.6148354581385,1091.7759738414952,1105.1451849334157,1112.3814512495703
401,2016-01-17 17:00:00,61,80,253,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1096.9460565782726,1066.278797393571,1111.033056566981,1058.1063614091997,1082.867776661515,1045.649562984465,1057.503230951363,1086.9776422651184,1077.5003445949787,1107.9450648375703,1095.0896128781944,1106.9082761739123,1113.056652911546
402,2016-01-17 18:00:00,66,84,254,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1098.9814513874414,1067.4745069303028,1109.5407039654144,1058.6895636459767,1082.8350222881888,1048.258567112134,1054.5427666714406,1086.1946731967057,1075.0570005562963,1107.479869126205,1093.8075888498718,1105.541968221341,1114.5375932390339
403,2016-01-17 19:00:00,61,81,255,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1097.1402230425122,1064.4395977750003,1106.3284318156202,1056.5542144771107,1081.5994899208076,1046.006729156277,1051.6441346599145,1083.448614555397,1072.0716016442814,1106.8508029226373,1095.815644439351,1102.1009130479454,1117.3289194924023
404,2016-01-17 20:00:00,65,85,256,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1095.1122223313291,1067.8294047216266,1106.7732675426719,1058.9187980046183,1084.874431091791,1046.098862705003,1050.8786889878377,1086.1084940943697,1074.3937282337436,1109.0299764167294,1095.0938025351406,1105.1270214152653,1119.4620944788091
405,2016-01-17 21:00:00,67,82,257,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1096.0472203381853,1065.2005697427292,1108.1440749763415,1058.0941674069802,1084.0241848338298,1049.4460925701171,1050.9306938451484,1088.310362067185,1071.7738631732975,1106.4666917772026,1097.4982743017579,1103.2299519985186,1122.1487794931559
406,2016-01-17 22:00:00,66,77,258,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1096.716649285986,1068.2461560900065,1108.6475864811352,1057.5824211049696,1083.2735521936852,1050.150845368817,1052.0935556791064,1087.242270881244,1072.0653468731498,1105.5856613482767,1094.5568117446646,1101.606607177662,1118.7523899613873
407,2016-01-17 23:00:00,64,77,259,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1100.0624648271296,1065.4812182518735,1109.6853942060484,1057.8228683810396,1085.6285908802772,1048.9814577907316,1051.6741961561227,1084.5104275065423,1071.9695417124983,1102.5217539853377,1091.3312850812706,1104.3279792848437,1117.19118031567
408,2016-01-18 00:00:00,66,82,260,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1102.5518801357566,1068.4097409566903,1109.8774956516409,1059.1270938337593,1087.432927481543,1050.1308751196618,1053.6252469850465,1082.1988385859263,1075.032136838158,1103.4745690816724,1088.37040249141,1106.225220802205,1114.6347368498762
409,2016-01-18 01:00:00,68,78,261,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1103.980584040096,1066.485925675108,1107.6548130928177,1059.225678019951,1090.7000036046136,1047.4597018077554,1051.862056634735,1084.402898436936,1078.1245936145622,1104.367950552047,1089.3632165348442,1109.1518851862074,1112.3175629604034
410,2016-01-18 02:00:00,62,78,262,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1103.5371838382305,1066.2129308409158,1106.8167811797857,1059.0599235319673,1092.9477803397276,1050.1921462023681,1050.6494297998963,1086.816691444286,1076.6434557294272,1107.3866053212046,1090.3734398396803,1109.0450419941458,1111.3378300361549
411,2016-01-18 03:00:00,65,82,263,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1104.5714485627395,1067.4094930739543,1106.0704864642485,1060.8026238234957,1095.7197997369906,1053.0950882874142,1048.7430219179844,1084.2176294693172,1077.501574720063,1108.9267216546878,1089.9363425270246,1108.7885653468982,1114.5258431757056
412,2016-01-18 04:00:00,62,81,264,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1104.9534654054396,1069.9870012089216,1104.0216563695676,1060.6167794573062,1098.603458555608,1052.1106941289313,1045.7113434326893,1086.8836354262507,1074.8292796310168,1111.4181998937322,1092.6655662781782,1106.0786387516582,1112.658255547202
413,2016-01-18 05:00:00,64,75,265,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1105.4031707692916,1067.845360256094,1106.638384281438,1061.5026315842672,1098.8899789790491,1053.1957528326195,1047.9893129261825,1088.5579400874592,1075.1953794191922,1113.2221221556551,1094.9985244530837,1105.128114145213,1114.2018126127043
414,2016-01-18 06:00:00,62,82,266,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1105.029258181731,1070.3325126749332,1104.3247316272807,1063.556521565802,1099.8178304778971,1052.8919737700965,1048.5954805389642,1089.6184535592836,1078.0281346058116,1112.9182468087906,1094.5749701030998,1104.7953710406432,1111.7546530954812
415,2016-01-18 07:00:00,67,83,267,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1106.4008070695522,1071.6664750814964,1103.3677656884647,1065.96218474335,1097.1554402374666,1053.147729271011,1050.377190126881,1088.806336927784,1077.254651672541,1113.2760510327428,1097.6809858722283,1103.6615832266516,1114.0392088162173
416,2016-01-18 08:00:00,65,75,268,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1105.2549142429566,1074.4777450694944,1106.1801243789819,1065.732707228592,1097.9239028594636,1054.5066594416762,1052.704770973619,1091.372903071713,1078.6678624633646,1115.4582129827306,1096.8001341001961,1103.8851426138888,1111.8631872183225
417,2016-01-18 09:00:00,63,84,269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1105.1374618490477,1072.0617705957507,1107.2172617271879,1062.9188939401067,1099.9997664570265,1055.5717387902755,1051.4459285959654,1088.953668987682,1077.5730165756397,1111.9863094841346,1095.890516932162,1101.0234363125712,1114.6020030323373
418,2016-01-18 10:00:00,61,80,270,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1101.7644469863428,1070.8209552165238,1105.9504139860626,1065.2293798150824,1103.2485868144006,1058.5638115548002,1048.9340201952375,1087.811475477796,1074.2966457084733,1113.2924356669873,1095.832705709993,1103.0897894369125,1111.587469603906
419,2016-01-18 11:00:00,62,81,271,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1101.0565102553744,1069.0623456206256,1108.4331868868373,1062.2516157619737,1106.5444790636498,1057.6421488046342,1049.2323165340492,1084.4608423791142,1071.235035937824,1111.29948284358,1096.669325968037,1104.9032459941943,1111.2800080643956
420,2016-01-18 12:00:00,61,78,272,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1101.0308838401795,1067.3153201140606,1109.4920406175722,1059.2001588811097,1106.931082821112,1059.865986930654,1047.3030938140726,1084.2957468319169,1074.146724735,1111.9048722657226,1095.2251504636158,1102.8117963739437,1108.6678715463534
421,2016-01-18 13:00:00,64,77,273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1102.3805313061632,1068.7038477795054,1106.6383440510544,1058.3975593615817,1108.5641064975387,1057.0109335426366,1045.9232074617566,1082.1793248161368,1075.6955131055395,1111.5568923872713,1092.5465847968344,1101.8001596059576,1110.4433573017573
422,2016-01-18 14:00:00,64,79,274,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1104.818908684613,1070.5102689758805,1106.277135529047,1058.1061024544383,1110.2695287966503,1055.3034266106963,1048.2943640055769,1083.5888759557781,1079.0571735822568,1114.6507908904443,1092.0950790211816,1104.6539132846367,1109.2599361627058
