,0,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
1126,1081.3673903029676,1073.3853413154538,1063.4822861203622,1092.6439037715693,1118.2071187747765,1103.321699987175,1107.4846785564296,1089.8922151475185,1058.6425492057474,1083.1434406802443,1063.8770768607988,1078.585368051446,1101.5154561778752
1127,1083.4280670937603,1073.406259043369,1066.3774544659557,1094.6436218820857,1119.3069543380657,1105.3825212657848,1108.476117193543,1092.330711766317,1061.5941326712516,1081.859081442404,1063.0900456281447,1080.5662972963307,1098.5918340096098
1128,1084.5872765248887,1072.2001390628532,1069.1875431362193,1094.492958585578,1122.022397031902,1106.5229009426037,1106.2104067076245,1090.0370004199503,1059.505137633717,1081.2460413939302,1060.4682164211806,1082.4081258177573,1097.1321434024385
1129,1083.1623998596851,1071.6081624941166,1067.9505042073085,1095.0606075359074,1119.9320686143492,1106.9449909875175,1105.9978695474208,1091.0140234994926,1060.5534124488947,1081.6342220201745,1059.3346446951102,1082.9507449066639,1094.2034675414452
1130,1080.4518516044436,1073.4877686904981,1066.2430542569427,1097.473200574796,1117.206437549452,1105.133204742665,1103.1360543339902,1089.7522477083585,1060.4694443399392,1081.6922989114003,1058.966767303085,1081.5057596336972,1095.4297709987788
1131,1083.3659738788008,1072.0537483300966,1066.9632679428853,1099.9793311586955,1116.8263203979022,1104.0607967218411,1104.9444041905533,1089.446297465138,1062.2419557171804,1083.7265684221923,1056.8734940380464,1079.9610052789965,1095.5485756877968
1132,1085.6795264372709,1074.6781810456214,1069.0440932061513,1101.7565371249136,1118.7684431492476,1106.8875861507383,1107.0727216827465,1088.5215320010404,1060.1604815014234,1085.387573307334,1054.9671044159563,1080.3311026993051,1096.1824375490678
1133,1086.1769959639446,1073.1487224167595,1069.9451639750432,1104.3850461972702,1117.020511366777,1107.7164225729787,1107.828243436287,1085.7624958520416,1061.6525046095273,1087.6346300288756,1054.780642114777,1081.6486685216403,1098.597736414196
1134,1083.2925916121646,1074.1316684697565,1068.8164639652075,1104.1814535740593,1114.0986565119485,1104.9726074620357,1106.083301617051,1087.0533879034026,1063.506600113846,1088.546473159899,1057.3015377253678,1083.2877526499208,1100.5690031858342
1135,1081.2742594262113,1072.6672091213472,1066.2905424660746,1101.8472648236318,1114.2469623083346,1107.1798258624217,1104.8340166429416,1089.674583338878,1061.629884812232,1089.657797299345,1056.6681682553165,1085.8512895668075,1101.5664212064778
1136,1080.5145002896943,1070.258779593785,1066.3307304017471,1099.0936025397878,1111.6216801966114,1108.9942737398592,1106.9626009010692,1092.0155290591858,1060.7583294330445,1089.4217256379616,1055.5688242476026,1083.4738984641797,1103.0128488915238
1137,1082.1824197579883,1069.9417593715348,1067.8442919955266,1097.9012251921815,1113.3683112489714,1107.0528118358745,1109.163484772295,1090.1087821606382,1061.0752955562173,1088.2093386413337,1056.5788718737651,1084.5380005800653,1102.6555000526703
1138,1080.461720569181,1067.1119627748985,1068.6700636459882,1098.5750413163971,1113.4177384872962,1108.2984687746055,1111.120239439655,1091.7147289439379,1061.6315676540225,1091.0386574676143,1053.7691946616558,1083.5624066100313,1103.994110987528
1139,1080.3654018283155,1067.4973678686597,1069.2560694848166,1097.864944026906,1110.8078006448627,1108.4714328262937,1110.8068252109533,1091.604962360866,1062.0058438980677,1088.3571931850227,1051.4332360457126,1086.46014558957,1103.2637168567326
1140,1081.1926722302435,1070.4427144025867,1067.396044708124,1095.041767175395,1109.610036726471,1108.460456397146,1109.2802236103355,1092.6022195331864,1059.3909089404613,1090.2911651985337,1052.4500077873788,1087.4104317057447,1104.5150074593562
1141,1082.6908041489262,1067.9465746025016,1067.3758210472201,1097.8715366109873,1108.1346619303738,1109.16410442853,1107.337930285456,1090.6272890778737,1059.8196914768905,1088.146475605978,1051.1174245372054,1085.7681072818107,1106.42632923218
1142,1083.8838075197893,1068.2660925958667,1068.5287160186974,1097.9952558026557,1105.2885513724495,1107.0040269949611,1104.383673371994,1089.8253520613898,1056.9650911993012,1090.2834379214419,1051.917006864583,1086.328491835811,1108.7995470841522
1143,1083.4288695087241,1065.4385636018708,1070.2217921550343,1100.780854494914,1107.6432120607942,1108.749351603781,1104.1042180721406,1091.5238139671487,1054.1574849825274,1092.2492080874802,1051.4619638824015,1088.7146446687814,1109.9416062114299
1144,1081.530424964002,1064.8332704269826,1071.2044151154935,1100.2440389729056,1109.993568132114,1106.4009161333115,1103.0541662290402,1093.6089551575992,1056.224813551785,1094.5850008550117,1054.3314305607862,1089.7747546769403,1108.1901457573927
1145,1082.1421342871606,1063.4362883394806,1073.9450369442645,1101.8873959041878,1109.544614908131,1104.445665000009,1105.456952049637,1095.1499811618105,1055.556965970541,1094.646386920412,1055.3263451234259,1088.102882253451,1107.658364570588
1146,1083.4190348094771,1062.2808675167848,1075.3332221431883,1102.4157653865525,1107.6237063361573,1101.9338206836921,1102.4992642785483,1097.5808982591036,1052.8013144417237,1093.4586842448225,1056.6374425452088,1087.9002045027355,1107.8523119292245
1147,1083.7054272723512,1062.9281339311578,1077.0205318615492,1101.889603838043,1105.8764599476108,1102.5284349733988,1104.4421490642317,1094.9927673088428,1051.4740164591083,1093.270691999605,1056.047345533959,1085.7126035734032,1109.0573976210776
1148,1085.6318344857484,1061.2147192495297,1075.278369736986,1099.651468623712,1107.4165988941495,1105.1320057811824,1107.0649628877964,1093.800828928215,1052.4399982434834,1092.3813981929009,1057.1474677629876,1083.5351002985226,1108.3521568409813
1149,1088.2698338220825,1060.1801732926056,1077.066996564885,1098.207685985597,1105.7965051469532,1102.412549605608,1106.8149853260365,1096.3023420185532,1049.9851488320044,1094.2329327393559,1057.0489896538227,1085.737094596879,1108.9549229872869
1150,1089.5336388380788,1059.4903649650664,1076.7126804677523,1099.639254693877,1107.4538506821489,1101.3552557274786,1106.7523373700758,1097.6134689352182,1050.1748945063566,1094.1879332539272,1056.2489384956248,1083.0157491752743,1111.759444918825
1151,1091.6502356065346,1061.6418763448437,1075.8378207298376,1097.1522020187647,1104.4615253345846,1098.6825654979584,1107.6763127842216,1099.4010050595175,1050.3134527402672,1093.861692446712,1057.980718005332,1083.556336027352,1113.2777820092833
1152,1093.927686542416,1059.0315348733395,1074.5420813897038,1094.252542375519,1106.8312590181145,1097.7888389984532,1106.2862363525614,1100.5062939033069,1050.0911503995658,1091.4308666623785,1056.2071267245624,1083.0898233245073,1110.3397862481368
1153,1095.6414824563203,1057.1850822263248,1076.5574449289923,1091.9438027624244,1108.6528529447914,1095.5574429313133,1106.1557073043055,1099.3285916880377,1050.6251664138151,1090.958431523488,1056.5447591498123,1081.3317101663229,1112.0617639725483
1154,1094.8901702940689,1054.3738913523068,1078.9363193459383,1093.3793178913666,1109.9976033707626,1093.0296130882914,1107.6158447793885,1100.5795211901066,1048.1919685481696,1089.8046022110057,1057.8424282744245,1082.1747916324373,1113.9015828033662
1155,1097.0687975068133,1053.7625379746976,1080.2611931166919,1090.8299420879448,1112.703863004683,1092.5300009790858,1109.2894977688568,1102.9930822194294,1046.5916378751588,1092.328104473994,1056.4676698445544,1079.3257190465367,1112.3495928288057
1156,1098.0138633439617,1054.9014224932146,1081.136098078159,1088.8134537349383,1112.0061115511285,1094.4916061717174,1111.6596945817046,1100.8432958266305,1046.988114247476,1090.6167050149884,1056.7127869681376,1081.0413744192472,1113.5466895555953
1157,1095.2696755026052,1055.006062197482,1081.742667407387,1086.9392999447387,1112.5719928960027,1095.0338224529426,1114.303747855835,1103.0726178865211,1045.6919547669302,1088.4649650884728,1057.839173399647,1080.0928067449786,1115.6378452488393
1158,1095.3383744001994,1053.8521211189134,1081.2123607232056,1087.3599620203559,1112.0106114883285,1094.2370351909278,1113.5313986827775,1101.8173006400198,1043.9193664566615,1086.9649773615265,1058.971473745729,1080.5161449495074,1114.6557854769203
1159,1095.4226625627996,1052.3256306225103,1081.2875630547264,1089.20508381299,1114.558669346941,1091.4763803713172,1114.9776416250168,1101.1476606358474,1042.0733615939382,1084.704684415781,1059.6228130969703,1079.5313166471287,1117.3061300031459
1160,1097.6248066405492,1051.3224444425457,1081.153876094875,1092.06232092826,1114.367220518661,1091.4179695539876,1114.5509263155197,1101.1788076020443,1041.9371904280893,1082.0089628211563,1061.8749064668668,1079.5043459327226,1115.1617481135722
1161,1096.083253039757,1051.3941361755149,1083.6761484412255,1089.2832956045002,1115.9467355470074,1089.9150060606075,1113.5312293371683,1100.1318348549394,1043.2936089491616,1082.5748164736262,1064.2020569176148,1078.1149180410118,1116.7924943426253
1162,1095.3969820631614,1052.240125605551,1085.0997690340903,1090.6133183471695,1112.9151921023072,1090.8478659847785,1112.0532106100059,1097.207191341931,1041.9048585513108,1082.6710004036133,1066.284732119167,1078.3864288012646,1114.1850562162147
1163,1094.3651430586447,1051.208782471462,1082.6747360051638,1090.0707970455146,1112.845911590399,1092.4037068654848,1110.8011673221413,1098.8440901050706,1042.7808396130888,1081.5244883198982,1069.1764221264102,1080.345213611251,1115.395249362031
1164,1092.827608928059,1050.0352893032762,1084.8317540327212,1091.436244181308,1112.8969791116488,1089.8228299635168,1110.0968314872625,1097.7634268145844,1044.362170106946,1081.8958607574464,1071.2812737806455,1078.3209060815361,1113.2443326421287
1165,1094.87348274024,1048.8528701924274,1086.207429711411,1089.5570825208924,1115.6254636576675,1087.3354861817738,1112.4263667322323,1096.2120008626318,1042.8910438813284,1082.8540487602022,1069.2160882621436,1078.2756341151744,1113.872649023482
1166,1093.2774640117998,1048.6668230216792,1083.9212082285521,1088.2908314156791,1113.9670044712796,1085.2353721647755,1113.8665375388518,1094.8614875603876,1041.5731574474,1084.631118653883,1068.3618743801796,1076.5266052906763,1116.5632541728617
1167,1092.6095736445245,1047.1252105498554,1085.84030584314,1087.7177347981853,1115.4686788847598,1087.6972030833667,1116.316889616637,1097.296049601029,1043.4206477149667,1083.823017503468,1065.5504234206624,1077.9411582877797,1119.1947534030533
1168,1091.6592940231806,1048.3513508340084,1088.4645863351222,1088.2212539936245,1112.7770369521788,1089.3324880146292,1115.4149528534765,1095.9642588478773,1043.0747498434612,1083.301983017563,1062.8901348343256,1076.367078894324,1120.9549125107076
1169,1089.2262848205096,1051.3501724053785,1087.2049796324939,1088.1288811990228,1112.682907243754,1087.918402498551,1112.9352987859877,1097.1118696231654,1045.622401207542,1082.0903075927022,1061.0981095503255,1073.4576596354723,1118.2585932851523
1170,1090.4394420942585,1050.7263235390817,1085.42461742782,1090.9292318975456,1111.558548568306,1090.833219102069,1115.6351053739545,1094.234890844037,1048.3010690186147,1081.470441318493,1061.688930075307,1072.267629339021,1117.4801387119219
1171,1091.2662617696276,1051.473208795918,1082.7236938234912,1089.744042248594,1108.7876573438332,1093.5522942724224,1112.901905372922,1096.763030152266,1048.5940998204862,1078.715634121437,1060.681521772548,1073.913717622023,1115.9992250783523
1172,1092.3054148151184,1053.191339473426,1079.8764358127348,1091.6636258036217,1110.447894617739,1090.7087391472216,1112.339543542457,1099.0713663006397,1048.785047593219,1077.7429209461368,1059.2126271554862,1072.3903506867443,1116.44810062887
1173,1092.370831521062,1055.1663935299096,1079.3963461635558,1092.663582235953,1109.0366486139942,1089.445238148373,1115.0222052643528,1097.490613595146,1051.0016260815048,1075.7617525875808,1060.770354762687,1073.3595604142836,1115.7164806323942
1174,1092.5308718630974,1056.6104584598568,1080.5425473461305,1094.8552397483777,1110.4621574890086,1088.125681049145,1116.558395860166,1098.5511689739828,1052.4620169985028,1077.7665989853674,1058.141103363335,1071.2594996296089,1114.1969212105453
1175,1093.1550731155705,1058.7738184394111,1077.8160445077144,1095.8545754783408,1110.6440349991735,1089.8037783695788,1115.627294774355,1099.545143860169,1052.6059628714238,1080.1918289662308,1058.3176737142114,1071.7328303662107,1112.002560037379
1176,1091.2358660819768,1058.7650504457065,1080.69944273797,1095.1722627746594,1108.3281594554255,1089.8518133720495,1116.6368265551926,1097.4382058060407,1051.1341902084027,1078.2377349319438,1059.6632484295671,1071.4839572059516,1109.695034151816
1177,1093.8144638195486,1058.6077451154597,1079.3727896178991,1096.4929995086088,1111.140376491974,1090.6867752048909,1114.374727223839,1098.1448756787984,1049.7998409491445,1076.5964452590003,1058.0996377236954,1071.8617426279118,1112.025625603177
1178,1096.4354668316826,1061.3147468438788,1079.700348672778,1098.4101297596874,1112.5433886761205,1091.500126026658,1114.857166053533,1097.253033579841,1047.922877225318,1078.231925156192,1060.4889909383278,1074.2644915607839,1109.3387483870601
1179,1098.0019035372302,1060.7953621149647,1080.1596283264028,1099.8881409708688,1114.8902299256722,1089.2574573818838,1114.114802827668,1099.5881489621186,1045.4228382935119,1077.093263140839,1063.2943366160816,1073.3090595984975,1108.7971613956745
1180,1098.7636721922768,1061.2100856418494,1082.425482429932,1097.1132324622781,1116.2118292324142,1088.5011906968155,1114.2250711248912,1096.8679238383274,1047.6783777468247,1076.6346391867855,1062.3957132758146,1073.6178499888456,1107.1731046983487
1181,1098.8687278368755,1061.7056778629499,1084.2068670812444,1095.4249710439415,1114.9910646248939,1085.8918904092725,1112.8493821300958,1095.95801133316,1045.2202390578207,1074.6886993636151,1063.440709782342,1070.8469766893045,1104.6343805430665
1182,1098.1105398804293,1060.0281992812193,1085.0912499084197,1095.6891387867963,1116.053136910669,1084.5141035480954,1112.201884910191,1094.0110633083762,1043.4463086667906,1074.18710892385,1064.3654444586368,1069.349219669604,1103.7694645797883
1183,1100.2879974503874,1060.5496459241137,1087.8408773925314,1096.546704365544,1113.6791909685683,1085.890597335175,1111.4837399931232,1096.1730311917406,1043.7514977838725,1076.3959327014616,1066.7759972137726,1069.0446768512356,1105.069291466664
1184,1100.552594393678,1060.753360638409,1090.091870335471,1096.475438730095,1115.4692180904594,1087.4365746017343,1110.6256340397656,1098.2649342355153,1046.489536521874,1076.4199676415237,1066.2994243595904,1069.0413748360747,1106.1184582311334
1185,1101.783551320769,1063.2701197752922,1087.2405578843502,1095.592078814727,1116.397003830214,1087.036936614414,1109.106482942488,1097.9669836724647,1043.7633982699779,1078.9124943329932,1065.1669192971892,1070.4256649755494,1108.5044714632074
1186,1099.0817888345198,1064.6157481719654,1088.2133104767606,1098.3242615885608,1117.6758552952272,1087.8680987709934,1110.7845079657382,1098.4949343294252,1043.7925929169924,1081.6341820825928,1065.6120583428317,1072.0615913104136,1109.7703402240643
1187,1098.2565786508026,1067.0791747652502,1087.9977063217493,1100.4282857751682,1117.8696846271926,1088.7187532216494,1108.2407979098366,1099.0401770197316,1044.3337340531987,1083.4495998650445,1065.2245141956787,1074.9281827115062,1111.8697937402248
1188,1096.7354649229892,1069.5411196252371,1085.5418398879253,1101.8081634893474,1120.1963809838685,1090.7203732322098,1107.6837514007727,1101.9194592024426,1042.1928767914283,1084.2288748191543,1067.2182142159775,1075.2255166889015,1111.8164731707366
1189,1098.3166465109953,1070.0767267746255,1087.4017742683184,1102.2164989576609,1122.3576728932255,1092.3521735755664,1106.1865834551434,1103.79400349963,1041.7971807989038,1086.443795771669,1069.894629741884,1077.0358798139864,1112.2342644475616
1190,1100.8726272752453,1071.641015640825,1086.9864566956626,1099.4628715913677,1124.856631936673,1090.732797716609,1103.4709786751782,1103.8578679753293,1043.359192548084,1088.190243281787,1069.525164457635,1076.716538796035,1111.1209683712254
1191,1098.262334547711,1070.1724489103317,1084.811973627396,1099.9576303645483,1124.1269753679167,1092.2823598045197,1104.7685164351371,1103.5074852685907,1043.2727197688914,1090.4273808250605,1068.7301819314046,1077.1061944300614,1112.2426160985165
1192,1096.8897933587896,1067.678169289191,1086.538270161662,1097.8148592835887,1126.6455936353448,1091.513435049124,1105.685829851069,1103.4616325213117,1043.698542426482,1091.5354100535837,1069.4358545103107,1076.2430076625624,1114.6091587805663
1193,1097.7972355246925,1069.7746680719847,1083.774199488855,1099.3673018566528,1124.725065486797,1091.8689607315027,1108.0794013610075,1104.961461207399,1041.7209560244376,1092.4724177370156,1068.9635466914185,1073.7832883487356,1117.0503817035662
1194,1097.0330148652552,1067.4175840160449,1082.3463288355742,1099.062724830314,1121.8782475650607,1089.852921810516,1110.677151085209,1102.16446549323,1040.7989472144488,1089.8065516616598,1070.5534360432725,1071.9792793820034,1119.5786902819686
1195,1095.5379637799685,1067.5205628248113,1080.2719043019526,1101.0252367860635,1119.950688373078,1092.4576913402577,1111.6073772657644,1103.756869911101,1041.8868166471361,1091.532830974209,1068.9492809599035,1071.69805468092,1121.662833489258
1196,1093.6304559561017,1067.1080469439469,1078.6465257178004,1098.0637280200933,1119.236561455228,1094.0997272652085,1109.3425086728857,1105.3126256021076,1044.1058757136075,1091.9989073365284,1069.6226369670453,1073.364615272961,1119.1165012773547
1197,1091.1980214651176,1068.2328515238305,1080.0667175527633,1096.0945209930214,1117.3047344560127,1095.0191241671382,1110.6435614997677,1106.4999940595806,1044.17823311205,1090.557712459854,1071.1535225958237,1073.7680097977975,1118.7589940125665
1198,1088.5994628013907,1068.8041664960472,1078.0911928106705,1093.3983138742617,1116.0048049338666,1094.1214810975848,1111.3052329862817,1105.8473503720334,1043.0272470015414,1091.4345694227143,1071.0266172989286,1071.828194646532,1120.4759084124394
1199,1086.0565407665126,1070.195397458073,1075.537235226316,1094.07655861789,1116.2133815530274,1094.9902296798894,1109.2657574807058,1106.3566704035075,1041.9683994530747,1089.7676220152778,1068.5613572973687,1069.474178622496,1120.161516604917
1200,1084.7163263072516,1068.0804310290137,1077.19477971183,1094.1426863531847,1118.820088078175,1097.6355670084874,1109.792714669656,1107.0571656596048,1041.2131489771014,1087.4896635452917,1068.0886743545839,1071.1350828577004,1117.6357972329133
1201,1083.6995606303935,1068.6142914701381,1074.6215646195458,1095.4032516192838,1120.3218664626304,1096.7233511411011,1111.7275600720989,1106.6650902263843,1041.3357325565116,1087.728309557561,1065.9329728997716,1070.771205146564,1114.7862299070155
1202,1085.9286074556098,1069.402455479152,1073.213212549397,1093.8249267375927,1122.242385632483,1095.6085966022504,1109.083148120482,1107.3013934475155,1040.5982932401128,1090.3049119128548,1064.128583933573,1069.8301225632806,1117.2741574015179
1203,1083.7513161690165,1068.9776897021982,1074.2807545574997,1090.9747975169898,1122.2858652232019,1095.7646932878674,1106.2511652279854,1108.4887520411048,1042.2018865631003,1089.9310208433283,1062.5511370037643,1067.7827190068233,1114.2519467283475
1204,1082.9841292236285,1068.2066269476913,1072.7281195919516,1092.7952573296639,1124.7310976241235,1098.5623752185934,1106.9108913354662,1107.5359323472821,1040.624217792738,1092.8166678177815,1063.9368029981629,1068.336472587672,1114.5387452631119
1205,1085.3007252182397,1068.0669179741137,1070.9402135613527,1092.1353885926999,1127.5067458775245,1101.0003978902828,1109.300407129778,1106.9653733260755,1039.3770621460983,1094.090873370027,1062.9636110212098,1068.4934273457727,1116.6260423576466
1206,1083.6785187433106,1070.0577227289675,1068.2288280106127,1090.8392199915554,1125.8680865904191,1098.5226875358628,1111.7992892397388,1105.995257384827,1038.0295642817996,1096.1005644770228,1060.6629961471335,1069.6769966594627,1119.0354057379122
1207,1083.4962359406063,1071.738832634189,1071.031312160856,1092.3155993811242,1127.2179617952117,1099.958983059508,1109.7709955913372,1103.9315808504405,1035.5707388359647,1098.192381098606,1058.8468749319832,1070.6008320405515,1121.585675251245
1208,1081.5542405767567,1070.5355818987614,1072.0425107199644,1090.2540833039332,1124.796479542799,1100.7491888691943,1110.4859481850783,1101.9534463119303,1035.4267214142612,1098.583650902802,1058.885282510676,1071.0097728437097,1119.3463285868643
1209,1082.9430147112512,1070.6887433045983,1071.947567803965,1088.2117357878667,1123.7984724551231,1098.999183245046,1108.7146524770285,1099.795118324998,1032.723328608253,1097.6337206994167,1058.3958007724814,1073.2946284952577,1117.2088809793722
1210,1080.9459062343542,1068.3985335884158,1073.8249319340237,1085.9577964765583,1122.9711194558695,1098.2754847478482,1109.1327094580492,1101.5212714336196,1032.1332330874277,1098.5924390551734,1056.7101277759207,1072.696406980978,1116.9332776553222
1211,1078.2914689572756,1068.270864207923,1076.006056235942,1087.402163135442,1123.8750416218113,1100.2560895741788,1110.1119669088646,1101.8008861487958,1035.1824512507608,1099.9368324016277,1055.636559561734,1075.0138281128363,1116.5637395114543
1212,1080.695482253904,1070.4979697862493,1077.1500400597001,1084.8600679477313,1126.2993322993311,1102.9825580540391,1110.7847418829308,1103.3247458585479,1035.4252123097888,1099.462997648843,1058.4661132321496,1074.527109119242,1116.3439021520396
1213,1080.6806435411725,1071.8616070705862,1077.835331598966,1083.049709495943,1124.2916526232736,1103.1848666518506,1111.4459061566638,1101.3264665020536,1037.7561039627967,1098.8484536248286,1057.6872284116948,1071.9372308723975,1116.1089597653552
1214,1082.4102778546574,1071.846243458266,1080.5630977761273,1080.9448644572358,1123.9683913494443,1100.4191143389821,1108.467596037251,1103.46488486558,1039.118917521763,1099.8254319033551,1057.814624514515,1072.0859582642029,1116.051731973533
1215,1083.998548704076,1073.2782880666348,1083.3959941474814,1078.2494104821799,1123.3585777035717,1098.2341098001946,1108.978066500824,1105.8777884973913,1036.6852079304394,1102.5848152569222,1059.6575916323802,1071.6053402104037,1117.2461141708695
1216,1085.8946465981107,1071.9153816070257,1086.2009608398098,1076.8771148136898,1122.011218293788,1099.6175180914502,1106.1308356970085,1103.9062376647225,1035.3178553852665,1104.475900301965,1060.1200564009478,1069.4829628920738,1114.7930557338389
1217,1082.9528916230606,1070.0480078177052,1086.5131793771511,1076.6531333933622,1121.3349134418556,1100.1401494555025,1103.1914944693426,1106.011185465594,1034.6437416553833,1102.3729050300044,1059.0262694707048,1071.4849637656441,1114.060557832622
1218,1083.436538755275,1072.7023563808693,1085.8984945106329,1075.0773299659531,1123.6913041279054,1100.806491754266,1101.6613915472674,1104.6965404588814,1032.2242160343078,1103.6831761455276,1057.5851720218022,1069.7548459250404,1114.117248611362
1219,1083.703767873837,1073.755610755893,1086.1484632947593,1072.691208982222,1121.8720611889164,1100.4057703727067,1104.0167371827856,1101.837607587469,1031.8095341957373,1103.2796843523306,1058.9326861484133,1067.21805915283,1114.0726366732104
1220,1084.681169851883,1073.3929734221833,1085.5033370658762,1075.239212240584,1123.4525073304994,1099.6523881865157,1104.3421729117993,1099.6229020954681,1032.186186042546,1104.8019608642117,1056.9578465605264,1066.4557898987375,1113.7311180968898
1221,1082.5238522881323,1071.1891655879544,1084.6548487955704,1077.6685470794462,1120.900904103569,1102.4343447557635,1106.4109348624631,1096.6852323560338,1032.1413567581542,1104.2527351943897,1056.6230127706156,1068.950801724212,1116.3579826397013
1222,1082.642278730716,1072.787552332513,1086.9280143274718,1079.3064995851475,1121.899792562404,1100.8466278821181,1109.1114777153036,1096.5661451958438,1031.6858630867844,1101.9672215077476,1058.580274060645,1067.3014119009244,1114.0847765598426
1223,1079.8436216739988,1072.2857787445457,1085.9265119770644,1078.613484247705,1122.4752348632223,1103.7069405988052,1108.615000575087,1098.8016581082873,1030.0942001445896,1103.3608987603059,1061.4224682776583,1065.4170809532886,1113.4303822460474
1224,1078.9561519932179,1074.4052448455907,1088.0565934069818,1080.1188721448664,1119.683441052886,1101.3188963436446,1111.093667887877,1098.5652838468832,1030.1665827850234,1100.4493857345412,1062.9252997742344,1068.310335484232,1114.2190256472418
1225,1078.0746515493393,1074.84952376968,1087.1084156436057,1077.8875390311164,1121.1095997670748,1101.412688525179,1108.9635343051864,1099.6220963553399,1030.5484159518107,1100.1762059844139,1060.6692983770597,1070.8626319390673,1113.5768542520866
1226,1075.9761893935136,1075.1470373261172,1086.4033976674157,1078.8674879899795,1123.37179861641,1101.9138211474642,1107.2857005251087,1096.912028279405,1032.3004714829897,1101.8535981880684,1063.0972074935319,1070.8883458537366,1114.7947834162917
1227,1074.0708073733415,1076.720233914066,1084.6167442522233,1081.342157195901,1124.5271699448945,1101.8603741104607,1104.8674265704738,1098.7545642817179,1030.9660179181099,1100.9123920498926,1061.5801184223812,1073.5083074149293,1117.6014784063607
1228,1073.994744936737,1079.5524290220408,1086.0557304683405,1083.6162366730116,1127.3157358891167,1101.34258427797,1107.6454374861967,1099.586405480693,1032.280662578615,1098.8839839508776,1060.3206270177482,1075.7850218118044,1116.1618026185613
1229,1073.4006949691045,1077.942279737977,1085.1075757896942,1081.4844975454373,1124.7709956784267,1098.9146765857915,1110.1018223859753,1099.0726440511073,1033.174035493378,1097.070551547724,1059.1314807127567,1075.6624639128606,1117.7538953387445
1230,1076.1580318849208,1079.1685079407466,1084.304618240595,1081.1511758278386,1122.8978915634157,1099.098221089659,1107.987519584371,1100.336379256768,1035.3317053747965,1096.82385548393,1059.7630476225204,1074.0930542897363,1116.6487038476353
1231,1075.1842847693908,1080.9501564205198,1082.107528447786,1082.9802775047212,1125.59676479859,1098.4122134419606,1105.6492365017723,1097.6904839703714,1036.3923820401646,1096.5526610866593,1059.9154713414553,1075.3819975288934,1115.1520235361568
1232,1075.376455059355,1083.7847252141164,1080.3629355669677,1084.4370439575232,1127.636160806384,1098.505707261785,1106.6014683941833,1096.6392223592818,1035.329422879802,1094.1936451512138,1059.413317710742,1074.8183320345468,1116.6682849897318
1233,1075.7828877666966,1084.088752246157,1080.1848364443945,1085.724886830404,1129.5047891846352,1096.2416477961367,1107.449570830618,1095.6197268019282,1033.1196381098687,1093.731693344316,1056.7482476546857,1072.9135090347065,1115.816170307283
1234,1073.2114590394592,1081.3204465727383,1080.2664083896432,1085.599362299577,1131.6076516663297,1097.684933918171,1107.5587448713113,1096.7584730217884,1035.688214994187,1094.9870000747867,1056.0823156150952,1075.4669380244254,1114.6254891811723
1235,1075.0498119120662,1079.0348769419288,1081.0650035688711,1083.7142097497035,1133.2235645391345,1100.4918584939205,1108.3469368270269,1095.9029222819258,1036.6719073049655,1094.1970836578303,1057.522937981733,1076.4829278325867,1112.6012215557614
1236,1075.30875925592,1077.1009606273017,1081.3207430960113,1082.5807396017444,1135.9971747255588,1100.5629800324316,1105.4388117784347,1096.8322143175774,1034.2746452627803,1095.0369714089304,1059.1580691979193,1073.6660076809749,1113.6420603962447
1237,1077.8609003695472,1077.8621529141587,1081.1775387056196,1081.1727945014231,1134.350928929361,1100.1472675999646,1107.4028195366886,1094.624045730725,1035.3828665139995,1094.2437453053726,1061.7233256534153,1071.3224929623573,1112.0601326482465
1238,1078.2120757030702,1076.0551931408063,1083.6953240263047,1083.6273991714972,1135.7812013450157,1100.453301126566,1109.8345789033403,1093.7120566480412,1032.7874756654387,1095.3141412427246,1063.9044495076023,1073.3121366546418,1110.2557070841447
1239,1076.1543977369315,1076.7343684962887,1081.512888222992,1081.4988940218254,1133.7786008681242,1103.241942437309,1111.4497421708627,1095.5961871921268,1033.0725261590012,1097.0036235963541,1064.167012027113,1074.8088795984527,1111.2944622197838
1240,1074.2548997550145,1077.2692056806452,1084.2160141561862,1079.6773012830977,1135.5803582884714,1101.7086989080742,1114.2036236397798,1098.4128009437286,1034.137132953899,1095.7934276586268,1062.5866089999647,1075.0875415459595,1109.9601170302935
1241,1071.4640482906632,1079.9351714437535,1081.952961313282,1081.9564898961949,1135.8881785448918,1100.426766912269,1116.0514252469545,1099.1919511593317,1031.9975590216227,1094.697652310336,1061.9591279311567,1074.3257687909518,1112.317405396798
1242,1071.0518184833722,1082.0113120449557,1083.6656779522957,1082.4843005450405,1134.9279771183617,1100.7445501256339,1117.9312959050542,1097.0711728122942,1032.1429138349056,1094.6448924114652,1059.2134607642697,1072.2646022896597,1113.867824796353
1243,1069.2948592174776,1080.7473946225166,1086.1660603327264,1081.3989917582119,1131.970721558811,1098.0058937308745,1120.573025700293,1095.9429335281075,1031.9781576510973,1094.4469530818476,1057.9141478654808,1072.5923754614219,1115.375421333969
1244,1067.9858163411664,1082.021547411717,1089.0598106845168,1079.8684416310605,1133.8350305324182,1100.2998092644889,1118.760713366137,1095.9841897963672,1034.6165669143832,1095.4092459697683,1058.3567755803288,1072.827480408245,1112.7706514492022
